cluster_id,n_voxels,peak_value,peak_i,peak_j,peak_k,peak_x,peak_y,peak_z,com_x,com_y,com_z,HO_cortical_label,HO_subcortical_label,best_label
1414,1,1.0,42,23,11,-3.904852122068405,-65.8276905566454,-52.823638916015625,-3.904852122068405,-65.8276905566454,-52.823638916015625,,,
1415,1,1.0,42,24,38,-3.993116855621338,-63.82963915169239,1.176361083984375,-3.993116855621338,-63.82963915169239,1.176361083984375,Lingual Gyrus,Left Cerebral Cortex,Lingual Gyrus
1416,1,1.0,42,25,7,-4.081381589174271,-61.83158774673939,-60.823638916015625,-4.081381589174271,-61.83158774673939,-60.823638916015625,,,
1417,4,1.0,42,28,49,-4.346175789833069,-55.83743353188038,23.176361083984375,-1.8706838265061378,-55.22759003378451,22.676361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1418,2,1.0,42,30,18,-4.522705256938934,-51.84133072197437,-38.823638916015625,-3.5236819982528687,-51.797198463231325,-39.823638916015625,,,
1419,47,1.0,42,32,30,-4.6992347240448,-47.84522791206837,-14.823638916015625,2.4896807290138128,-37.986443585696364,-15.844915511760306,,,
1420,15,1.0,42,33,13,-4.7874994575977325,-45.847176507115364,-48.823638916015625,3.819879434506092,-47.335429210464156,-49.09030558268229,,Brain-Stem,Brain-Stem
1421,1,1.0,42,33,56,-4.7874994575977325,-45.847176507115364,37.176361083984375,-4.7874994575977325,-45.847176507115364,37.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1422,1,1.0,42,34,16,-4.875764191150665,-43.84912510216236,-42.823638916015625,-4.875764191150665,-43.84912510216236,-42.823638916015625,,Brain-Stem,Brain-Stem
1423,1,1.0,42,40,55,-5.405352592468262,-31.860816672444344,35.176361083984375,-5.405352592468262,-31.860816672444344,35.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral White Matter,"Cingulate Gyrus, posterior division"
1424,1,1.0,42,41,8,-5.4936173260211945,-29.86276526749134,-58.823638916015625,-5.4936173260211945,-29.86276526749134,-58.823638916015625,,,
1425,1,1.0,42,41,25,-5.4936173260211945,-29.86276526749134,-24.823638916015625,-5.4936173260211945,-29.86276526749134,-24.823638916015625,,Brain-Stem,Brain-Stem
1426,4,1.0,42,41,31,-5.4936173260211945,-29.86276526749134,-12.823638916015625,-4.472527883946896,-30.318145859986544,-13.323638916015625,,Brain-Stem,Brain-Stem
1427,1,1.0,42,42,6,-5.581882059574127,-27.864713862538338,-62.823638916015625,-5.581882059574127,-27.864713862538338,-62.823638916015625,,,
1428,1,1.0,42,48,52,-6.111470460891724,-15.87640543282032,29.176361083984375,-6.111470460891724,-15.87640543282032,29.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1429,2,1.0,42,49,33,-6.199735194444656,-13.878354027867317,-8.823638916015625,-5.156579568982124,-14.833247471600771,-8.823638916015625,,,
1430,1,1.0,42,52,31,-6.464529395103455,-7.884199813008308,-12.823638916015625,-6.464529395103455,-7.884199813008308,-12.823638916015625,,,
1431,1,1.0,42,52,58,-6.464529395103455,-7.884199813008308,41.176361083984375,-6.464529395103455,-7.884199813008308,41.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1432,1,1.0,42,54,26,-6.64105886220932,-3.8880970031023026,-22.823638916015625,-6.64105886220932,-3.8880970031023026,-22.823638916015625,,,
1433,1,1.0,42,56,6,-6.8175883293151855,0.10800580680370331,-62.823638916015625,-6.8175883293151855,0.10800580680370331,-62.823638916015625,,,
1434,1,1.0,42,57,29,-6.905853062868118,2.1060572117567062,-16.823638916015625,-6.905853062868118,2.1060572117567062,-16.823638916015625,,,
1435,1,1.0,42,57,73,-6.905853062868118,2.1060572117567062,71.17636108398438,-6.905853062868118,2.1060572117567062,71.17636108398438,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1436,1,1.0,42,58,1,-6.994117796421051,4.104108616709709,-72.82363891601562,-6.994117796421051,4.104108616709709,-72.82363891601562,,,
1437,2,1.0,42,58,68,-6.994117796421051,4.104108616709709,61.176361083984375,-7.038250163197517,5.103134319186211,62.176361083984375,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Cerebral Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
1438,4,1.0,42,59,59,-7.082382529973984,6.102160021662712,43.176361083984375,-5.627980008721352,7.167384112253785,40.176361083984375,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Cerebral Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
1439,1,1.0,42,61,70,-7.258911997079849,10.098262831568718,65.17636108398438,-7.258911997079849,10.098262831568718,65.17636108398438,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1440,1,1.0,42,62,0,-7.347176730632782,12.09631423652172,-74.82363891601562,-7.347176730632782,12.09631423652172,-74.82363891601562,,,
1441,6,1.0,42,63,70,-7.435441464185715,14.094365641474724,65.17636108398438,-5.26620587209861,17.86043515428898,64.84302775065103,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1442,1,1.0,42,64,0,-7.5237061977386475,16.092417046427727,-74.82363891601562,-7.5237061977386475,16.092417046427727,-74.82363891601562,,,
1443,4,1.0,42,64,25,-7.5237061977386475,16.092417046427727,-24.823638916015625,-6.157568410038948,19.155692541971803,-26.323638916015625,Subcallosal Cortex,Left Cerebral Cortex,Subcallosal Cortex
1444,1,1.0,42,65,16,-7.61197093129158,18.09046845138073,-42.823638916015625,-7.61197093129158,18.09046845138073,-42.823638916015625,,,
1445,1,1.0,42,65,40,-7.61197093129158,18.09046845138073,5.176361083984375,-7.61197093129158,18.09046845138073,5.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1446,4,1.0,42,67,12,-7.788500398397446,22.086571261286736,-50.823638916015625,-5.790453881025314,22.17483577877283,-51.323638916015625,,,
1447,1,1.0,42,69,34,-7.965029865503311,26.08267407119274,-6.823638916015625,-7.965029865503311,26.08267407119274,-6.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
1448,1,1.0,42,71,26,-8.141559332609177,30.078776881098747,-22.823638916015625,-8.141559332609177,30.078776881098747,-22.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
1449,1,1.0,42,81,53,-9.024206668138504,50.05929093062878,31.176361083984375,-9.024206668138504,50.05929093062878,31.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1450,6,1.0,42,87,55,-9.5537950694561,62.047599360346794,35.176361083984375,-6.542014504472419,61.84698756908375,35.509694417317704,,,
1451,15,1.0,42,87,62,-9.5537950694561,62.047599360346794,49.176361083984375,-4.768115901947027,59.45627793421349,45.57636108398438,,,
1452,11,1.0,42,91,53,-9.906854003667831,70.0398049801588,31.176361083984375,-6.402427220886395,73.10654251006517,31.176361083984375,,,
1453,1,1.0,42,93,62,-10.083383470773697,74.03590779006481,49.176361083984375,-10.083383470773697,74.03590779006481,49.176361083984375,,,
1454,17,1.0,42,97,56,-10.436442404985428,82.02811340987682,37.176361083984375,-8.255252022953599,83.30208634409834,38.58812578986672,,,
1455,2,1.0,42,98,52,-10.52470713853836,84.02616481482983,29.176361083984375,-9.525683879852295,84.07029707357287,30.176361083984375,,,
1456,1,1.0,43,14,20,-1.1124230027198792,-83.72188868373632,-34.823638916015625,-1.1124230027198792,-83.72188868373632,-34.823638916015625,,,
1457,1,1.0,43,16,20,-1.2889524698257446,-79.72578587383032,-34.823638916015625,-1.2889524698257446,-79.72578587383032,-34.823638916015625,,,
1458,1,1.0,43,16,28,-1.2889524698257446,-79.72578587383032,-18.823638916015625,-1.2889524698257446,-79.72578587383032,-18.823638916015625,,,
1459,2,1.0,43,16,39,-1.2889524698257446,-79.72578587383032,3.176361083984375,-0.24579684436321259,-80.68067931756377,3.176361083984375,Intracalcarine Cortex,Left Cerebral Cortex,Intracalcarine Cortex
1460,3,1.0,43,16,48,-1.2889524698257446,-79.72578587383032,21.176361083984375,-0.7112016975879669,-77.69831296304861,21.843027750651046,Cuneal Cortex,Left Cerebral Cortex,Cuneal Cortex
1461,1,1.0,43,21,16,-1.7302761375904083,-69.7355288490653,-42.823638916015625,-1.7302761375904083,-69.7355288490653,-42.823638916015625,,,
1462,1,1.0,43,22,7,-1.818540871143341,-67.7374774441123,-60.823638916015625,-1.818540871143341,-67.7374774441123,-60.823638916015625,,,
1463,1,1.0,43,27,20,-2.2598645389080048,-57.747220419347286,-34.823638916015625,-2.2598645389080048,-57.747220419347286,-34.823638916015625,,,
1464,1,1.0,43,27,51,-2.2598645389080048,-57.747220419347286,27.176361083984375,-2.2598645389080048,-57.747220419347286,27.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1465,5,1.0,43,28,66,-2.3481292724609375,-55.74916901439428,57.176361083984375,-1.6724812924861823,-52.91659124046564,55.57636108398438,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1466,3,1.0,43,28,69,-2.3481292724609375,-55.74916901439428,63.176361083984375,-1.045519838730499,-55.02430886775256,62.50969441731772,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1467,1,1.0,43,29,14,-2.4363940060138702,-53.75111760944128,-46.823638916015625,-2.4363940060138702,-53.75111760944128,-46.823638916015625,,,
1468,1,1.0,43,29,55,-2.4363940060138702,-53.75111760944128,35.176361083984375,-2.4363940060138702,-53.75111760944128,35.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1469,2,1.0,43,30,9,-2.524658739566803,-51.75306620448828,-56.823638916015625,-2.5687911063432693,-50.754040502011776,-55.823638916015625,,,
1470,1,1.0,43,34,2,-2.877717673778534,-43.760860584676266,-70.82363891601562,-2.877717673778534,-43.760860584676266,-70.82363891601562,,Brain-Stem,Brain-Stem
1471,1,1.0,43,35,57,-2.9659824073314667,-41.76280917972326,39.176361083984375,-2.9659824073314667,-41.76280917972326,39.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1472,1,1.0,43,37,9,-3.142511874437332,-37.76670636981726,-56.823638916015625,-3.142511874437332,-37.76670636981726,-56.823638916015625,,Brain-Stem,Brain-Stem
1473,51,1.0,43,37,63,-3.142511874437332,-37.76670636981726,51.176361083984375,5.358980170067625,-37.39114950129799,58.274400299670646,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1474,10,1.0,43,38,37,-3.230776607990265,-35.768654964864254,-0.823638916015625,-1.6764717608690347,-34.69901764839888,-0.4236389160156193,,,
1475,1,1.0,43,41,28,-3.495570808649063,-29.774500750005245,-18.823638916015625,-3.495570808649063,-29.774500750005245,-18.823638916015625,,Brain-Stem,Brain-Stem
1476,1,1.0,43,43,27,-3.6721002757549286,-25.77839794009924,-20.823638916015625,-3.6721002757549286,-25.77839794009924,-20.823638916015625,,Brain-Stem,Brain-Stem
1477,1,1.0,43,45,55,-3.848629742860794,-21.782295130193233,35.176361083984375,-3.848629742860794,-21.782295130193233,35.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1478,2,1.0,43,48,13,-4.113423943519592,-15.788140915334225,-48.823638916015625,-4.157556310296059,-14.789115212857723,-49.823638916015625,,,
1479,3,1.0,43,48,63,-4.113423943519592,-15.788140915334225,51.176361083984375,-4.142845521370575,-15.122123780349881,52.509694417317704,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1480,1,1.0,43,49,29,-4.201688677072525,-13.790089510381222,-16.823638916015625,-4.201688677072525,-13.790089510381222,-16.823638916015625,,,
1481,1,1.0,43,49,46,-4.201688677072525,-13.790089510381222,17.176361083984375,-4.201688677072525,-13.790089510381222,17.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1482,3,1.0,43,49,48,-4.201688677072525,-13.790089510381222,21.176361083984375,-2.9285008211930545,-12.399212228755161,21.843027750651046,,Left Lateral Ventricle,Left Lateral Ventricle
1483,1,1.0,43,50,40,-4.289953410625458,-11.792038105428219,5.176361083984375,-4.289953410625458,-11.792038105428219,5.176361083984375,,Left Thalamus,Left Thalamus
1484,9,1.0,43,50,68,-4.289953410625458,-11.792038105428219,61.176361083984375,-0.3919323020511172,-9.395451953841572,59.84302775065103,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Cerebral Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
1485,1,1.0,43,51,8,-4.3782181441783905,-9.793986700475216,-58.823638916015625,-4.3782181441783905,-9.793986700475216,-58.823638916015625,,,
1486,5,1.0,43,56,31,-4.819541811943054,0.19627032428979874,-12.823638916015625,-4.161546778678897,3.4284583792090473,-10.023638916015628,,,
1487,1,1.0,43,59,4,-5.084336012601852,6.1904245391488075,-66.82363891601562,-5.084336012601852,6.1904245391488075,-66.82363891601562,,,
1488,1,1.0,43,62,5,-5.349130213260651,12.184578754007816,-64.82363891601562,-5.349130213260651,12.184578754007816,-64.82363891601562,,,
1489,1,1.0,43,62,41,-5.349130213260651,12.184578754007816,7.176361083984375,-5.349130213260651,12.184578754007816,7.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1490,3,1.0,43,67,71,-5.790453881025314,22.17483577877283,67.17636108398438,-5.878718614578247,24.172887183725834,67.17636108398438,,Left Cerebral Cortex,Left Cerebral Cortex
1491,1,1.0,43,70,23,-6.0552480816841125,28.16898999363184,-28.823638916015625,-6.0552480816841125,28.16898999363184,-28.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
1492,3,1.0,43,70,46,-6.0552480816841125,28.16898999363184,17.176361083984375,-6.084669659535095,28.835007128616155,17.843027750651046,"Cingulate Gyrus, anterior division",Left Cerebral White Matter,"Cingulate Gyrus, anterior division"
1493,1,1.0,43,71,31,-6.143512815237045,30.167041398584843,-12.823638916015625,-6.143512815237045,30.167041398584843,-12.823638916015625,Subcallosal Cortex,Left Cerebral Cortex,Subcallosal Cortex
1494,2,1.0,43,71,39,-6.143512815237045,30.167041398584843,3.176361083984375,-6.187645182013512,31.166067101061344,2.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1495,2,1.0,43,72,56,-6.231777548789978,32.165092803537846,37.176361083984375,-6.275909915566444,33.16411850601435,37.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1496,1,1.0,43,74,50,-6.4083070158958435,36.16119561344385,25.176361083984375,-6.4083070158958435,36.16119561344385,25.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1497,1,1.0,43,83,59,-7.202689617872238,54.14365825802088,43.176361083984375,-7.202689617872238,54.14365825802088,43.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1498,5,1.0,43,85,66,-7.379219084978104,58.139761067926884,57.176361083984375,-4.928604423999772,57.046847645938385,55.976361083984386,,,
1499,6,1.0,43,85,68,-7.379219084978104,58.139761067926884,61.176361083984375,-2.3988135804732593,58.69343092913431,60.176361083984375,,,
1500,1,1.0,43,87,37,-7.555748552083969,62.13586387783289,-0.823638916015625,-7.555748552083969,62.13586387783289,-0.823638916015625,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1501,1,1.0,43,88,30,-7.644013285636902,64.13391528278589,-14.823638916015625,-7.644013285636902,64.13391528278589,-14.823638916015625,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1502,1,1.0,43,88,58,-7.644013285636902,64.13391528278589,41.176361083984375,-7.644013285636902,64.13391528278589,41.176361083984375,,,
1503,1,1.0,43,88,60,-7.644013285636902,64.13391528278589,45.176361083984375,-7.644013285636902,64.13391528278589,45.176361083984375,,,
1504,1,1.0,43,90,40,-7.820542752742767,68.1300180926919,5.176361083984375,-7.820542752742767,68.1300180926919,5.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1505,5,1.0,43,102,48,-8.87971955537796,92.10663495212793,21.176361083984375,-8.515416145324693,92.92350841760634,23.176361083984375,,,
1506,1,1.0,43,105,52,-9.144513756036758,98.10078916698694,29.176361083984375,-9.144513756036758,98.10078916698694,29.176361083984375,,,
1507,2,1.0,43,107,53,-9.321043223142624,102.09689197689295,31.176361083984375,-8.322019964456558,102.141024235636,30.176361083984375,,,
1508,3,1.0,44,12,41,1.0621529817581177,-87.62972697615623,7.176361083984375,1.0033098260561673,-86.29769270618758,6.509694417317704,Supracalcarine Cortex,Right Cerebral Cortex,Supracalcarine Cortex
1509,1,1.0,44,16,31,0.7090940475463867,-79.63752135634422,-12.823638916015625,0.7090940475463867,-79.63752135634422,-12.823638916015625,Lingual Gyrus,Left Cerebral Cortex,Lingual Gyrus
1510,2,1.0,44,16,37,0.7090940475463867,-79.63752135634422,-0.823638916015625,1.663984939455986,-78.59436339512467,-1.823638916015625,Lingual Gyrus,Left Cerebral Cortex,Lingual Gyrus
1511,1,1.0,44,19,25,0.4442998468875885,-73.64336714148521,-24.823638916015625,0.4442998468875885,-73.64336714148521,-24.823638916015625,,,
1512,7,1.0,44,19,32,0.4442998468875885,-73.64336714148521,-10.823638916015625,1.497775980404441,-71.59487886939729,-9.395067487444194,,,
1513,1,1.0,44,20,21,0.35603511333465576,-71.64531573653221,-32.823638916015625,0.35603511333465576,-71.64531573653221,-32.823638916015625,,,
1514,1,1.0,44,21,24,0.267770379781723,-69.64726433157921,-26.823638916015625,0.267770379781723,-69.64726433157921,-26.823638916015625,,,
1515,7,1.0,44,23,16,0.09124091267585754,-65.6511615216732,-42.823638916015625,2.399941142116276,-66.12115961738995,-42.53792463030134,,,
1516,3,1.0,44,23,21,0.09124091267585754,-65.6511615216732,-32.823638916015625,0.6689916849136353,-63.6236886108915,-34.823638916015625,,,
1517,15,1.0,44,24,11,0.0029761791229248047,-63.6531101167202,-52.823638916015625,4.034375107288355,-64.27580164372921,-56.156972249348954,,,
1518,1,1.0,44,25,23,-0.08528855443000793,-61.6550587117672,-28.823638916015625,-0.08528855443000793,-61.6550587117672,-28.823638916015625,,,
1519,22,1.0,44,25,43,-0.08528855443000793,-61.6550587117672,11.176361083984375,6.177299853075624,-61.28740857033567,11.085451993075282,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1520,3,1.0,44,26,7,-0.17355328798294067,-59.657007306814194,-60.823638916015625,1.0996345678965298,-58.266130025188126,-60.15697224934896,,,
1521,1,1.0,44,27,60,-0.2618180215358734,-57.65895590186119,45.176361083984375,-0.2618180215358734,-57.65895590186119,45.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1522,1,1.0,44,30,5,-0.5266122221946716,-51.66480168700218,-64.82363891601562,-0.5266122221946716,-51.66480168700218,-64.82363891601562,,,
1523,2,1.0,44,30,51,-0.5266122221946716,-51.66480168700218,27.176361083984375,0.4282786697149277,-50.62164372578263,27.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1524,4,1.0,44,31,31,-0.6148769557476044,-49.66675028204918,-12.823638916015625,0.3620801195502281,-49.12310517206788,-11.323638916015625,,,
1525,2,1.0,44,32,17,-0.7031416893005371,-47.668698877096176,-40.823638916015625,0.2517492026090622,-46.62554091587663,-39.823638916015625,,,
1526,2,1.0,44,33,59,-0.7914064228534698,-45.67064747214317,43.176361083984375,0.16348446905612946,-44.627489510923624,42.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1527,1,1.0,44,35,9,-0.9679358899593353,-41.67454466223717,-56.823638916015625,-0.9679358899593353,-41.67454466223717,-56.823638916015625,,Brain-Stem,Brain-Stem
1528,1,1.0,44,36,22,-1.056200623512268,-39.676493257284164,-30.823638916015625,-1.056200623512268,-39.676493257284164,-30.823638916015625,,Brain-Stem,Brain-Stem
1529,1,1.0,44,36,24,-1.056200623512268,-39.676493257284164,-26.823638916015625,-1.056200623512268,-39.676493257284164,-26.823638916015625,,Brain-Stem,Brain-Stem
1530,1,1.0,44,37,11,-1.1444653570652008,-37.67844185233116,-52.823638916015625,-1.1444653570652008,-37.67844185233116,-52.823638916015625,,Brain-Stem,Brain-Stem
1531,1,1.0,44,37,61,-1.1444653570652008,-37.67844185233116,47.176361083984375,-1.1444653570652008,-37.67844185233116,47.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1532,3,1.0,44,38,57,-1.2327300906181335,-35.68039044737816,39.176361083984375,0.12872249881426967,-36.2875645707051,38.509694417317704,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1533,1,1.0,44,41,15,-1.4975242912769318,-29.68623623251915,-44.823638916015625,-1.4975242912769318,-29.68623623251915,-44.823638916015625,,Brain-Stem,Brain-Stem
1534,1,1.0,44,43,32,-1.6740537583827972,-25.690133422613144,-10.823638916015625,-1.6740537583827972,-25.690133422613144,-10.823638916015625,,Brain-Stem,Brain-Stem
1535,3,1.0,44,43,41,-1.6740537583827972,-25.690133422613144,7.176361083984375,-1.0668814082940372,-24.32867764681579,5.176361083984375,,Left Thalamus,Left Thalamus
1536,1,1.0,44,44,6,-1.76231849193573,-23.69208201766014,-62.823638916015625,-1.76231849193573,-23.69208201766014,-62.823638916015625,,,
1537,1,1.0,44,44,25,-1.76231849193573,-23.69208201766014,-24.823638916015625,-1.76231849193573,-23.69208201766014,-24.823638916015625,,Brain-Stem,Brain-Stem
1538,2,1.0,44,46,38,-1.9388479590415955,-19.695979207754135,1.176361083984375,-0.9839570671319962,-18.652821246534586,1.176361083984375,,Left Thalamus,Left Thalamus
1539,1,1.0,44,46,66,-1.9388479590415955,-19.695979207754135,57.176361083984375,-1.9388479590415955,-19.695979207754135,57.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1540,1,1.0,44,47,22,-2.027112692594528,-17.697927802801132,-30.823638916015625,-2.027112692594528,-17.697927802801132,-30.823638916015625,,Brain-Stem,Brain-Stem
1541,1,1.0,44,47,59,-2.027112692594528,-17.697927802801132,43.176361083984375,-2.027112692594528,-17.697927802801132,43.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1542,2,1.0,44,49,10,-2.2036421597003937,-13.701824992895126,-54.823638916015625,-2.24777452647686,-12.702799290418625,-54.823638916015625,,,
1543,1,1.0,44,49,42,-2.2036421597003937,-13.701824992895126,9.176361083984375,-2.2036421597003937,-13.701824992895126,9.176361083984375,,Left Thalamus,Left Thalamus
1544,1,1.0,44,52,50,-2.468436360359192,-7.7076707780361176,25.176361083984375,-2.468436360359192,-7.7076707780361176,25.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1545,1,1.0,44,53,59,-2.5567010939121246,-5.709619373083115,43.176361083984375,-2.5567010939121246,-5.709619373083115,43.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1546,1,1.0,44,54,30,-2.6449658274650574,-3.7115679681301117,-14.823638916015625,-2.6449658274650574,-3.7115679681301117,-14.823638916015625,,,
1547,1,1.0,44,55,5,-2.73323056101799,-1.7135165631771088,-64.82363891601562,-2.73323056101799,-1.7135165631771088,-64.82363891601562,,,
1548,4,1.0,44,55,17,-2.73323056101799,-1.7135165631771088,-40.823638916015625,-1.7562734857201576,-1.1698714531958103,-41.323638916015625,,,
1549,2,1.0,44,55,44,-2.73323056101799,-1.7135165631771088,13.176361083984375,-1.690074935555458,-2.6684100069105625,12.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1550,1,1.0,44,56,38,-2.821495294570923,0.28453484177589417,1.176361083984375,-2.821495294570923,0.28453484177589417,1.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1551,1,1.0,44,57,26,-2.9097600281238556,2.282586246728897,-22.823638916015625,-2.9097600281238556,2.282586246728897,-22.823638916015625,,,
1552,3,1.0,44,59,11,-3.086289495229721,6.278689056634903,-52.823638916015625,-1.6659937500953674,4.339480663339302,-54.156972249348954,,,
1553,1,1.0,44,60,68,-3.174554228782654,8.276740461587906,61.176361083984375,-3.174554228782654,8.276740461587906,61.176361083984375,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Cerebral Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
1554,2,1.0,44,63,53,-3.439348429441452,14.270894676446915,31.176361083984375,-3.4834807962179184,15.269920378923416,31.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1555,7,1.0,44,64,61,-3.5276131629943848,16.268946081399918,47.176361083984375,0.05695217847824097,19.287225049521254,49.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1556,1,1.0,44,64,66,-3.5276131629943848,16.268946081399918,57.176361083984375,-3.5276131629943848,16.268946081399918,57.176361083984375,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1557,1,1.0,44,68,9,-3.8806720972061157,24.26115170121193,-56.823638916015625,-3.8806720972061157,24.26115170121193,-56.823638916015625,,,
1558,1,1.0,44,71,43,-4.145466297864914,30.255305916070938,11.176361083984375,-4.145466297864914,30.255305916070938,11.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral White Matter,"Cingulate Gyrus, anterior division"
1559,1,1.0,44,73,69,-4.321995764970779,34.251408725976944,63.176361083984375,-4.321995764970779,34.251408725976944,63.176361083984375,,,
1560,1,1.0,44,77,32,-4.67505469918251,42.243614345788956,-10.823638916015625,-4.67505469918251,42.243614345788956,-10.823638916015625,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1561,1,1.0,44,83,67,-5.204643100500107,54.23192277550697,59.176361083984375,-5.204643100500107,54.23192277550697,59.176361083984375,,,
1562,1,1.0,44,83,74,-5.204643100500107,54.23192277550697,73.17636108398438,-5.204643100500107,54.23192277550697,73.17636108398438,,,
1563,1,1.0,44,86,49,-5.469437301158905,60.22607699036598,23.176361083984375,-5.469437301158905,60.22607699036598,23.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1564,1,1.0,44,91,59,-5.910760968923569,70.216334015131,43.176361083984375,-5.910760968923569,70.216334015131,43.176361083984375,,,
1565,1,1.0,44,93,30,-6.087290436029434,74.212436825037,-14.823638916015625,-6.087290436029434,74.212436825037,-14.823638916015625,,,
1566,4,1.0,44,98,46,-6.528614103794098,84.20269384980202,17.176361083984375,-5.008013032376766,83.76937938667834,18.676361083984375,,,
1567,1,1.0,44,100,59,-6.705143570899963,88.19879665970802,43.176361083984375,-6.705143570899963,88.19879665970802,43.176361083984375,,,
1568,2,1.0,44,102,40,-6.881673038005829,92.19489946961403,5.176361083984375,-6.925805404782295,93.19392517209053,6.176361083984375,,,
1569,2,1.0,44,105,42,-7.146467238664627,98.18905368447304,9.176361083984375,-7.146467238664627,98.18905368447304,10.176361083984375,,,
1570,1,1.0,45,11,39,3.1484642326831818,-89.53951386362314,3.176361083984375,3.1484642326831818,-89.53951386362314,3.176361083984375,Occipital Pole,Right Cerebral Cortex,Occipital Pole
1571,1,1.0,45,16,49,2.707140564918518,-79.54925683885813,23.176361083984375,2.707140564918518,-79.54925683885813,23.176361083984375,Cuneal Cortex,Right Cerebral Cortex,Cuneal Cortex
1572,18,1.0,45,18,42,2.5306110978126526,-75.55315402895212,9.176361083984375,7.385303229093537,-74.67137918455734,7.620805528428818,Intracalcarine Cortex,Right Cerebral Cortex,Intracalcarine Cortex
1573,1,1.0,45,19,30,2.44234636425972,-73.55510262399912,-14.823638916015625,2.44234636425972,-73.55510262399912,-14.823638916015625,,,
1574,4,1.0,45,20,18,2.354081630706787,-71.55705121904612,-38.823638916015625,3.353104889392853,-71.51291896030307,-37.823638916015625,,,
