cluster_id,n_voxels,peak_value,peak_i,peak_j,peak_k,peak_x,peak_y,peak_z,com_x,com_y,com_z,HO_cortical_label,HO_subcortical_label,best_label
655,3,1.0,26,66,70,-39.668979942798615,18.676287576556206,65.17636108398438,-39.03238601485888,19.37172621736923,64.50969441731772,,,
656,3,1.0,26,69,70,-39.93377414345741,24.670441791415215,65.17636108398438,-39.29718021551768,25.365880432228238,65.17636108398438,,,
657,1,1.0,26,78,21,-40.72815674543381,42.65290443599224,-32.823638916015625,-40.72815674543381,42.65290443599224,-32.823638916015625,,,
658,8,1.0,26,79,49,-40.81642147898674,44.650955840945244,23.176361083984375,-35.810272093862295,44.62186070904136,21.926361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
659,1,1.0,26,84,60,-41.257745146751404,54.64121286571026,45.176361083984375,-41.257745146751404,54.64121286571026,45.176361083984375,,,
660,1,1.0,26,85,28,-41.34600988030434,56.63926427066326,-18.823638916015625,-41.34600988030434,56.63926427066326,-18.823638916015625,,,
661,1,1.0,26,85,43,-41.34600988030434,56.63926427066326,11.176361083984375,-41.34600988030434,56.63926427066326,11.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
662,1,1.0,26,92,62,-41.963863015174866,70.62562410533428,49.176361083984375,-41.963863015174866,70.62562410533428,49.176361083984375,,,
663,1,1.0,27,31,21,-34.58166775107384,-51.1672470793128,-32.823638916015625,-34.58166775107384,-51.1672470793128,-32.823638916015625,,,
664,1,1.0,27,31,57,-34.58166775107384,-51.1672470793128,39.176361083984375,-34.58166775107384,-51.1672470793128,39.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
665,13,1.0,27,31,62,-34.58166775107384,-51.1672470793128,49.176361083984375,-32.00278566433833,-50.28334293915675,48.4071303147536,Superior Parietal Lobule,Left Cerebral Cortex,Superior Parietal Lobule
666,1,1.0,27,34,27,-34.846461951732635,-45.17309286445379,-20.823638916015625,-34.846461951732635,-45.17309286445379,-20.823638916015625,Temporal Occipital Fusiform Cortex,Left Cerebral Cortex,Temporal Occipital Fusiform Cortex
667,2,1.0,27,36,55,-35.0229914188385,-41.17699005454779,35.176361083984375,-33.97983579337597,-42.13188349828124,36.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
668,1,1.0,27,37,46,-35.111256152391434,-39.178938649594784,17.176361083984375,-35.111256152391434,-39.178938649594784,17.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
669,1,1.0,27,38,6,-35.19952088594437,-37.18088724464178,-62.823638916015625,-35.19952088594437,-37.18088724464178,-62.823638916015625,,,
670,4,1.0,27,38,19,-35.19952088594437,-37.18088724464178,-36.823638916015625,-33.811316914856434,-34.617124600335956,-36.323638916015625,,,
671,2,1.0,27,38,55,-35.19952088594437,-37.18088724464178,35.176361083984375,-34.2004976272583,-37.13675498589873,34.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
672,1,1.0,27,39,37,-35.2877856194973,-35.18283583968878,-0.823638916015625,-35.2877856194973,-35.18283583968878,-0.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
673,1,1.0,27,43,22,-35.64084455370903,-27.190630219876766,-30.823638916015625,-35.64084455370903,-27.190630219876766,-30.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
674,1,1.0,27,44,13,-35.72910928726196,-25.192578814923763,-48.823638916015625,-35.72910928726196,-25.192578814923763,-48.823638916015625,,,
675,1,1.0,27,47,61,-35.99390348792076,-19.198424600064754,47.176361083984375,-35.99390348792076,-19.198424600064754,47.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
676,6,1.0,27,48,34,-36.082168221473694,-17.20037319511175,-6.823638916015625,-34.56423734625181,-13.796733755618348,-5.490305582682296,,Left Cerebral White Matter,Left Cerebral White Matter
677,2,1.0,27,49,54,-36.17043295502663,-15.202321790158749,33.176361083984375,-35.127277329564095,-16.157215233892202,32.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
678,5,1.0,27,49,63,-36.17043295502663,-15.202321790158749,51.176361083984375,-34.69556636810303,-12.334438209235671,52.37636108398438,Precentral Gyrus,Left Cerebral White Matter,Precentral Gyrus
679,2,1.0,27,50,16,-36.25869768857956,-13.204270385205746,-42.823638916015625,-35.259674429893494,-13.160138126462698,-42.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
680,1,1.0,27,50,26,-36.25869768857956,-13.204270385205746,-22.823638916015625,-36.25869768857956,-13.204270385205746,-22.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
681,1,1.0,27,52,46,-36.435227155685425,-9.20816757529974,17.176361083984375,-36.435227155685425,-9.20816757529974,17.176361083984375,Central Opercular Cortex,Left Cerebral Cortex,Central Opercular Cortex
682,1,1.0,27,54,30,-36.61175662279129,-5.212064765393734,-14.823638916015625,-36.61175662279129,-5.212064765393734,-14.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
683,1,1.0,27,54,47,-36.61175662279129,-5.212064765393734,19.176361083984375,-36.61175662279129,-5.212064765393734,19.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
684,1,1.0,27,57,17,-36.87655082345009,0.7820894494652748,-40.823638916015625,-36.87655082345009,0.7820894494652748,-40.823638916015625,"Temporal Fusiform Cortex, anterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, anterior division"
685,1,1.0,27,58,5,-36.96481555700302,2.7801408544182777,-64.82363891601562,-36.96481555700302,2.7801408544182777,-64.82363891601562,,,
686,1,1.0,27,58,46,-36.96481555700302,2.7801408544182777,17.176361083984375,-36.96481555700302,2.7801408544182777,17.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
687,1,1.0,27,58,64,-36.96481555700302,2.7801408544182777,53.176361083984375,-36.96481555700302,2.7801408544182777,53.176361083984375,Middle Frontal Gyrus,Left Cerebral Cortex,Middle Frontal Gyrus
688,1,1.0,27,60,25,-37.14134502410889,6.776243664324284,-24.823638916015625,-37.14134502410889,6.776243664324284,-24.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
689,1,1.0,27,65,24,-37.58266869187355,16.7665006890893,-26.823638916015625,-37.58266869187355,16.7665006890893,-26.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
690,1,1.0,27,66,47,-37.67093342542648,18.7645520940423,19.176361083984375,-37.67093342542648,18.7645520940423,19.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
691,1,1.0,27,67,17,-37.759198158979416,20.762603498995304,-40.823638916015625,-37.759198158979416,20.762603498995304,-40.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
692,2,1.0,27,67,20,-37.759198158979416,20.762603498995304,-34.823638916015625,-37.759198158979416,20.762603498995304,-33.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
693,1,1.0,27,70,26,-38.023992359638214,26.756757713854313,-22.823638916015625,-38.023992359638214,26.756757713854313,-22.823638916015625,Frontal Orbital Cortex,Left Cerebral Cortex,Frontal Orbital Cortex
694,1,1.0,27,72,32,-38.20052182674408,30.75286052376032,-10.823638916015625,-38.20052182674408,30.75286052376032,-10.823638916015625,Frontal Orbital Cortex,Left Cerebral White Matter,Frontal Orbital Cortex
695,1,1.0,27,72,38,-38.20052182674408,30.75286052376032,1.176361083984375,-38.20052182674408,30.75286052376032,1.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
696,1,1.0,27,75,39,-38.46531602740288,36.74701473861933,3.176361083984375,-38.46531602740288,36.74701473861933,3.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
697,1,1.0,27,77,70,-38.64184549450874,40.74311754852533,65.17636108398438,-38.64184549450874,40.74311754852533,65.17636108398438,,,
698,1,1.0,27,86,41,-39.43622809648514,58.72558019310236,7.176361083984375,-39.43622809648514,58.72558019310236,7.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
699,2,1.0,27,92,46,-39.965816497802734,70.71388862282038,17.176361083984375,-38.96679323911667,70.75802088156343,16.176361083984375,,,
700,1,1.0,27,94,50,-40.1423459649086,74.70999143272638,25.176361083984375,-40.1423459649086,74.70999143272638,25.176361083984375,,,
701,4,1.0,27,95,33,-40.23061069846153,76.70804283767939,-8.823638916015625,-39.8634961694479,79.72718607448041,-7.823638916015625,,,
702,1,1.0,27,100,50,-40.671934366226196,86.6982998624444,25.176361083984375,-40.671934366226196,86.6982998624444,25.176361083984375,,,
703,1,1.0,28,15,14,-31.171385496854782,-83.04780504107475,-46.823638916015625,-31.171385496854782,-83.04780504107475,-46.823638916015625,,,
704,3,1.0,28,18,43,-31.43617969751358,-77.05365082621574,11.176361083984375,-29.467554757992424,-76.29936917374532,10.509694417317704,,Left Cerebral White Matter,Left Cerebral White Matter
705,2,1.0,28,21,13,-31.70097389817238,-71.05949661135674,-48.823638916015625,-30.74608300626278,-70.01633865013719,-48.823638916015625,,,
706,1,1.0,28,21,44,-31.70097389817238,-71.05949661135674,13.176361083984375,-31.70097389817238,-71.05949661135674,13.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
707,1,1.0,28,22,22,-31.78923863172531,-69.06144520640373,-30.823638916015625,-31.78923863172531,-69.06144520640373,-30.823638916015625,,,
708,5,1.0,28,23,19,-31.877503365278244,-67.06339380145073,-36.823638916015625,-29.5857652246952,-64.55981469452381,-38.02363891601563,,,
709,2,1.0,28,24,32,-31.965768098831177,-65.06534239649773,-10.823638916015625,-31.965768098831177,-65.06534239649773,-9.823638916015625,Occipital Fusiform Gyrus,Left Cerebral White Matter,Occipital Fusiform Gyrus
710,1,1.0,28,25,16,-32.05403283238411,-63.06729099154472,-42.823638916015625,-32.05403283238411,-63.06729099154472,-42.823638916015625,,,
711,1,1.0,28,26,10,-32.14229756593704,-61.06923958659172,-54.823638916015625,-32.14229756593704,-61.06923958659172,-54.823638916015625,,,
712,1,1.0,28,26,22,-32.14229756593704,-61.06923958659172,-30.823638916015625,-32.14229756593704,-61.06923958659172,-30.823638916015625,,,
713,1,1.0,28,28,20,-32.31882703304291,-57.073136776685715,-34.823638916015625,-32.31882703304291,-57.073136776685715,-34.823638916015625,,,
714,1,1.0,28,28,34,-32.31882703304291,-57.073136776685715,-6.823638916015625,-32.31882703304291,-57.073136776685715,-6.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
715,1,1.0,28,29,56,-32.40709176659584,-55.07508537173271,37.176361083984375,-32.40709176659584,-55.07508537173271,37.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
716,3,1.0,28,33,7,-32.76015070080757,-47.0828797519207,-60.823638916015625,-31.398698111375175,-47.69005387524764,-59.49030558268229,,,
717,1,1.0,28,38,28,-33.201474368572235,-37.092622727155685,-18.823638916015625,-33.201474368572235,-37.092622727155685,-18.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
718,1,1.0,28,39,2,-33.28973910212517,-35.09457132220268,-70.82363891601562,-33.28973910212517,-35.09457132220268,-70.82363891601562,,,
719,1,1.0,28,40,9,-33.3780038356781,-33.09651991724968,-56.823638916015625,-33.3780038356781,-33.09651991724968,-56.823638916015625,,,
720,2,1.0,28,41,31,-33.46626856923103,-31.098468512296677,-12.823638916015625,-33.46626856923103,-31.098468512296677,-11.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
721,1,1.0,28,44,59,-33.73106276988983,-25.104314297437668,43.176361083984375,-33.73106276988983,-25.104314297437668,43.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
722,1,1.0,28,46,56,-33.9075922369957,-21.108211487531662,37.176361083984375,-33.9075922369957,-21.108211487531662,37.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
723,1,1.0,28,47,41,-33.99585697054863,-19.11016008257866,7.176361083984375,-33.99585697054863,-19.11016008257866,7.176361083984375,Insular Cortex,Left Cerebral Cortex,Insular Cortex
724,2,1.0,28,48,6,-34.08412170410156,-17.112108677625656,-62.823638916015625,-33.0850984454155,-17.06797641888261,-61.823638916015625,,,
725,1,1.0,28,48,12,-34.08412170410156,-17.112108677625656,-50.823638916015625,-34.08412170410156,-17.112108677625656,-50.823638916015625,,,
726,2,1.0,28,51,59,-34.34891590476036,-11.117954462766647,43.176361083984375,-33.39402501285076,-10.074796501547098,43.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
727,3,1.0,28,52,40,-34.43718063831329,-9.119903057813644,5.176361083984375,-33.74174355467161,-9.756498686969294,7.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
728,1,1.0,28,53,10,-34.525445371866226,-7.1218516528606415,-54.823638916015625,-34.525445371866226,-7.1218516528606415,-54.823638916015625,,,
729,1,1.0,28,59,7,-35.05503377318382,4.866456776857376,-60.823638916015625,-35.05503377318382,4.866456776857376,-60.823638916015625,,,
730,9,1.0,28,59,40,-35.05503377318382,4.866456776857376,5.176361083984375,-31.6857274737623,4.125541459355091,2.731916639539932,Insular Cortex,Left Cerebral Cortex,Insular Cortex
731,1,1.0,28,60,43,-35.143298506736755,6.864508181810379,11.176361083984375,-35.143298506736755,6.864508181810379,11.176361083984375,Central Opercular Cortex,Left Cerebral Cortex,Central Opercular Cortex
732,2,1.0,28,61,14,-35.23156324028969,8.862559586763382,-46.823638916015625,-34.23253998160362,8.90669184550643,-46.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
733,1,1.0,28,61,29,-35.23156324028969,8.862559586763382,-16.823638916015625,-35.23156324028969,8.862559586763382,-16.823638916015625,Insular Cortex,Left Cerebral Cortex,Insular Cortex
734,5,1.0,28,62,42,-35.31982797384262,10.860610991716385,9.176361083984375,-32.540215796232225,11.383791597187525,7.176361083984375,Frontal Opercular Cortex,Left Cerebral Cortex,Frontal Opercular Cortex
735,1,1.0,28,64,48,-35.496357440948486,14.85671380162239,21.176361083984375,-35.496357440948486,14.85671380162239,21.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
736,2,1.0,28,65,58,-35.58462217450142,16.854765206575394,41.176361083984375,-34.54146654903889,15.89987176284194,41.176361083984375,Middle Frontal Gyrus,Left Cerebral White Matter,Middle Frontal Gyrus
737,3,1.0,28,65,66,-35.58462217450142,16.854765206575394,57.176361083984375,-35.67288690805435,18.852816611528397,58.50969441731772,Middle Frontal Gyrus,Left Cerebral Cortex,Middle Frontal Gyrus
738,1,1.0,28,66,51,-35.67288690805435,18.852816611528397,27.176361083984375,-35.67288690805435,18.852816611528397,27.176361083984375,Middle Frontal Gyrus,Left Cerebral Cortex,Middle Frontal Gyrus
739,1,1.0,28,68,24,-35.84941637516022,22.848919421434402,-26.823638916015625,-35.84941637516022,22.848919421434402,-26.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
740,1,1.0,28,68,35,-35.84941637516022,22.848919421434402,-4.823638916015625,-35.84941637516022,22.848919421434402,-4.823638916015625,Insular Cortex,Left Cerebral Cortex,Insular Cortex
741,2,1.0,28,72,67,-36.20247530937195,30.841125041246414,59.176361083984375,-36.20247530937195,30.841125041246414,60.176361083984375,,,
742,2,1.0,28,77,18,-36.64379897713661,40.83138206601143,-38.823638916015625,-36.68793134391308,41.83040776848793,-38.823638916015625,,,
743,1,1.0,28,79,25,-36.82032844424248,44.827484875917435,-24.823638916015625,-36.82032844424248,44.827484875917435,-24.823638916015625,,,
744,1,1.0,28,83,36,-37.17338737845421,52.819690495729446,-2.823638916015625,-37.17338737845421,52.819690495729446,-2.823638916015625,Frontal Pole,Left Cerebral Cortex,Frontal Pole
745,2,1.0,28,83,60,-37.17338737845421,52.819690495729446,45.176361083984375,-36.130231752991676,51.86479705199599,45.176361083984375,,,
746,10,1.0,28,84,68,-37.26165211200714,54.81774190068245,61.176361083984375,-35.34304385483265,56.70425268262625,59.57636108398438,,,
747,1,1.0,28,85,20,-37.349916845560074,56.81579330563545,-34.823638916015625,-37.349916845560074,56.81579330563545,-34.823638916015625,,,
748,1,1.0,28,86,49,-37.43818157911301,58.813844710588455,23.176361083984375,-37.43818157911301,58.813844710588455,23.176361083984375,,,
749,1,1.0,28,88,45,-37.61471104621887,62.80994752049446,15.176361083984375,-37.61471104621887,62.80994752049446,15.176361083984375,,,
750,1,1.0,28,89,37,-37.702975779771805,64.80799892544746,-0.823638916015625,-37.702975779771805,64.80799892544746,-0.823638916015625,,,
751,2,1.0,28,90,62,-37.79124051332474,66.80605033040047,49.176361083984375,-36.83634962141514,67.84920829162002,50.176361083984375,,,
752,1,1.0,28,93,55,-38.056034713983536,72.80020454525948,35.176361083984375,-38.056034713983536,72.80020454525948,35.176361083984375,,,
753,1,1.0,28,95,46,-38.2325641810894,76.79630735516548,17.176361083984375,-38.2325641810894,76.79630735516548,17.176361083984375,,,
754,1,1.0,28,95,53,-38.2325641810894,76.79630735516548,31.176361083984375,-38.2325641810894,76.79630735516548,31.176361083984375,,,
755,3,1.0,29,11,26,-28.82028004527092,-90.95174614340067,-22.823638916015625,-28.849701623121895,-90.28572900841633,-22.15697224934896,,Left Cerebral Cortex,Left Cerebral Cortex
756,2,1.0,29,15,18,-29.17333897948265,-82.95954052358866,-38.823638916015625,-28.174315720796585,-82.91540826484561,-39.823638916015625,,,
757,1,1.0,29,18,23,-29.43813318014145,-76.96538630872965,-28.823638916015625,-29.43813318014145,-76.96538630872965,-28.823638916015625,,,
758,1,1.0,29,26,6,-30.14425104856491,-60.980975069105625,-62.823638916015625,-30.14425104856491,-60.980975069105625,-62.823638916015625,,,
759,6,1.0,29,28,14,-30.320780515670776,-56.98487225919962,-46.823638916015625,-28.758717273672424,-54.580258522182696,-46.490305582682296,,,
760,8,1.0,29,29,4,-30.40904524922371,-54.986820854246616,-66.82363891601562,-28.63868836313486,-55.409102252684534,-66.32363891601562,,,
761,1,1.0,29,31,28,-30.585574716329575,-50.99071804434061,-18.823638916015625,-30.585574716329575,-50.99071804434061,-18.823638916015625,Temporal Occipital Fusiform Cortex,Left Cerebral Cortex,Temporal Occipital Fusiform Cortex
762,2,1.0,29,32,30,-30.673839449882507,-48.99266663938761,-14.823638916015625,-29.718948557972908,-47.94950867816806,-13.823638916015625,Temporal Occipital Fusiform Cortex,Left Cerebral Cortex,Temporal Occipital Fusiform Cortex
763,1,1.0,29,33,55,-30.76210418343544,-46.994615234434605,35.176361083984375,-30.76210418343544,-46.994615234434605,35.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
764,1,1.0,29,34,26,-30.850368916988373,-44.9965638294816,-22.823638916015625,-30.850368916988373,-44.9965638294816,-22.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
765,1,1.0,29,34,45,-30.850368916988373,-44.9965638294816,15.176361083984375,-30.850368916988373,-44.9965638294816,15.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
766,1,1.0,29,36,26,-31.02689838409424,-41.000461019575596,-22.823638916015625,-31.02689838409424,-41.000461019575596,-22.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
767,1,1.0,29,36,28,-31.02689838409424,-41.000461019575596,-18.823638916015625,-31.02689838409424,-41.000461019575596,-18.823638916015625,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
768,1,1.0,29,37,37,-31.11516311764717,-39.00240961462259,-0.823638916015625,-31.11516311764717,-39.00240961462259,-0.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
769,6,1.0,29,42,13,-31.556486785411835,-29.01215258985758,-48.823638916015625,-26.89437824487686,-28.806202049056694,-48.490305582682296,,,
770,1,1.0,29,47,46,-31.9978104531765,-19.021895565092564,17.176361083984375,-31.9978104531765,-19.021895565092564,17.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
771,3,1.0,29,51,32,-32.35086938738823,-11.029689945280552,-10.823638916015625,-31.714275459448494,-10.334251304467514,-9.490305582682296,,Left Cerebral White Matter,Left Cerebral White Matter
772,2,1.0,29,51,52,-32.35086938738823,-11.029689945280552,29.176361083984375,-31.307713761925697,-11.984583389014006,30.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
773,1,1.0,29,53,27,-32.527398854494095,-7.033587135374546,-20.823638916015625,-32.527398854494095,-7.033587135374546,-20.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
774,1,1.0,29,55,28,-32.70392832159996,-3.03748432546854,-18.823638916015625,-32.70392832159996,-3.03748432546854,-18.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
775,1,1.0,29,55,32,-32.70392832159996,-3.03748432546854,-10.823638916015625,-32.70392832159996,-3.03748432546854,-10.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
776,2,1.0,29,55,64,-32.70392832159996,-3.03748432546854,53.176361083984375,-32.74806068837643,-2.0384586229920387,53.176361083984375,Middle Frontal Gyrus,Left Cerebral Cortex,Middle Frontal Gyrus
777,1,1.0,29,57,21,-32.880457788705826,0.9586184844374657,-32.823638916015625,-32.880457788705826,0.9586184844374657,-32.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
778,1,1.0,29,60,24,-33.145251989364624,6.9527726992964745,-26.823638916015625,-33.145251989364624,6.9527726992964745,-26.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
779,1,1.0,29,60,57,-33.145251989364624,6.9527726992964745,39.176361083984375,-33.145251989364624,6.9527726992964745,39.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
780,1,1.0,29,62,46,-33.32178145647049,10.94887550920248,17.176361083984375,-33.32178145647049,10.94887550920248,17.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
781,1,1.0,29,65,22,-33.58657565712929,16.94302972406149,-30.823638916015625,-33.58657565712929,16.94302972406149,-30.823638916015625,Temporal Pole,Left Cerebral Cortex,Temporal Pole
782,3,1.0,29,68,58,-33.851369857788086,22.937183938920498,41.176361083984375,-31.853323340415955,23.025448456406593,39.176361083984375,Middle Frontal Gyrus,Left Cerebral Cortex,Middle Frontal Gyrus
783,1,1.0,29,70,45,-34.02789932489395,26.933286748826504,15.176361083984375,-34.02789932489395,26.933286748826504,15.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
784,2,1.0,29,71,52,-34.116164058446884,28.931338153779507,29.176361083984375,-33.11714079976082,28.975470412522554,30.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
785,4,1.0,29,72,14,-34.20442879199982,30.92938955873251,-46.823638916015625,-31.185292832553387,30.562273483723402,-47.323638916015625,,,
786,4,1.0,29,73,65,-34.29269352555275,32.92744096368551,55.176361083984375,-32.79415863752365,32.993639351800084,54.676361083984375,,,
787,4,1.0,29,75,61,-34.469222992658615,36.92354377359152,47.176361083984375,-34.01384373009205,37.944635605439544,49.676361083984375,,,
788,1,1.0,29,76,48,-34.55748772621155,38.92159517854452,21.176361083984375,-34.55748772621155,38.92159517854452,21.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
789,1,1.0,29,76,59,-34.55748772621155,38.92159517854452,43.176361083984375,-34.55748772621155,38.92159517854452,43.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
790,4,1.0,29,77,24,-34.64575245976448,40.919646583497524,-26.823638916015625,-33.712927751243114,42.462317395955324,-24.823638916015625,,,
791,1,1.0,29,77,32,-34.64575245976448,40.919646583497524,-10.823638916015625,-34.64575245976448,40.919646583497524,-10.823638916015625,Frontal Pole,Left Cerebral Cortex,Frontal Pole
792,3,1.0,29,78,16,-34.73401719331741,42.91769798845053,-42.823638916015625,-34.79286034901937,44.249732258419215,-43.490305582682296,,,
793,1,1.0,29,79,56,-34.822281926870346,44.91574939340353,37.176361083984375,-34.822281926870346,44.91574939340353,37.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
794,1,1.0,29,81,56,-34.99881139397621,48.911852203309536,37.176361083984375,-34.99881139397621,48.911852203309536,37.176361083984375,,,
795,1,1.0,29,81,58,-34.99881139397621,48.911852203309536,41.176361083984375,-34.99881139397621,48.911852203309536,41.176361083984375,,,
796,1,1.0,29,88,20,-35.61666452884674,62.89821203798056,-34.823638916015625,-35.61666452884674,62.89821203798056,-34.823638916015625,,,
797,2,1.0,29,91,52,-35.88145872950554,68.89236625283957,29.176361083984375,-35.925591096282005,69.89139195531607,29.176361083984375,,,
798,1,1.0,29,104,37,-37.028900265693665,94.8670345172286,-0.823638916015625,-37.028900265693665,94.8670345172286,-0.823638916015625,,,
799,4,1.0,30,12,31,-26.91049826145172,-88.86543022096157,-12.823638916015625,-25.977673552930355,-87.32275940850377,-14.823638916015625,Occipital Fusiform Gyrus,Left Cerebral Cortex,Occipital Fusiform Gyrus
800,3,1.0,30,16,20,-27.263557195663452,-80.87322460114956,-34.823638916015625,-25.206667522589363,-82.11699435363212,-33.49030558268229,,,
801,1,1.0,30,25,15,-28.057939797639847,-62.89076195657253,-44.823638916015625,-28.057939797639847,-62.89076195657253,-44.823638916015625,,,
802,1,1.0,30,27,20,-28.234469264745712,-58.89465914666653,-34.823638916015625,-28.234469264745712,-58.89465914666653,-34.823638916015625,,,
803,1,1.0,30,30,7,-28.49926346540451,-52.90050493180752,-60.823638916015625,-28.49926346540451,-52.90050493180752,-60.823638916015625,,,
804,1,1.0,30,32,45,-28.675792932510376,-48.90440212190151,15.176361083984375,-28.675792932510376,-48.90440212190151,15.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
805,1,1.0,30,34,17,-28.85232239961624,-44.908299311995506,-40.823638916015625,-28.85232239961624,-44.908299311995506,-40.823638916015625,,,
806,7,1.0,30,36,60,-29.028851866722107,-40.9121965020895,45.176361083984375,-25.204710819891517,-43.317199918840615,45.46207536969867,,Left Cerebral White Matter,Left Cerebral White Matter
807,1,1.0,30,38,63,-29.205381333827972,-36.916093692183495,51.176361083984375,-29.205381333827972,-36.916093692183495,51.176361083984375,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
808,3,1.0,30,39,25,-29.293646067380905,-34.91804228723049,-24.823638916015625,-27.961615055799484,-34.85919927557309,-24.15697224934896,"Temporal Fusiform Cortex, posterior division",Left Cerebral Cortex,"Temporal Fusiform Cortex, posterior division"
809,2,1.0,30,40,28,-29.381910800933838,-32.91999088227749,-18.823638916015625,-29.381910800933838,-32.91999088227749,-17.823638916015625,"Parahippocampal Gyrus, posterior division",Left Cerebral Cortex,"Parahippocampal Gyrus, posterior division"
810,1,1.0,30,40,63,-29.381910800933838,-32.91999088227749,51.176361083984375,-29.381910800933838,-32.91999088227749,51.176361083984375,Postcentral Gyrus,Left Cerebral White Matter,Postcentral Gyrus
811,1,1.0,30,41,11,-29.47017553448677,-30.921939477324486,-52.823638916015625,-29.47017553448677,-30.921939477324486,-52.823638916015625,,,
812,4,1.0,30,43,18,-29.646705001592636,-26.92583666741848,-38.823638916015625,-27.75898940116167,-24.34000789374113,-36.323638916015625,,,
813,2,1.0,30,45,33,-29.8232344686985,-22.929733857512474,-8.823638916015625,-29.867366835474968,-21.930708155035973,-8.823638916015625,,Left Cerebral White Matter,Left Cerebral White Matter
814,2,1.0,30,45,64,-29.8232344686985,-22.929733857512474,53.176361083984375,-29.867366835474968,-21.930708155035973,53.176361083984375,Precentral Gyrus,Left Cerebral White Matter,Precentral Gyrus
815,2,1.0,30,46,10,-29.911499202251434,-20.93168245255947,-54.823638916015625,-29.9556315690279,-19.93265675008297,-53.823638916015625,,,
816,1,1.0,30,47,50,-29.999763935804367,-18.933631047606468,25.176361083984375,-29.999763935804367,-18.933631047606468,25.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
